CMAES_ACC gen=0 loss=0.9615074921 acc=0.3976137172
CMAES_ACC gen=76 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=77 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=78 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=79 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=80 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=81 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=82 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=83 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=84 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=85 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=86 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=87 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=88 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=89 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=90 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=91 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=92 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=93 loss=0.9242646215 acc=0.4842264243
CMAES_ACC gen=94 loss=0.9242646215 acc=0.4842264243
